TransactionID,Amount,Date,Description,PaymentMethod,MerchantName,MerchantCategoryCode,Status,Recurrence,AccountHolderAge,AccountHolderGender,Category
4306,3034.41,2025-07-07,Merchant_51 Medical,Credit Card,Merchant_51,7997,Posted,Regular,75,Female,Medical
4307,16300.08,2024-11-05,Merchant_59 Entertainment,NEFT,Merchant_59,8011,Posted,Regular,73,Male,Entertainment
4308,1409.32,2025-01-26,Merchant_46 Dining,UPI,Merchant_46,5732,Posted,Regular,67,Male,Dining
4309,16966.29,2025-06-28,Merchant_59 Entertainment,Debit Card,Merchant_59,6311,Pending,One-time,71,Male,Entertainment
4310,5891.61,2025-04-18,Merchant_94 Dining,NEFT,Merchant_94,6513,Pending,One-time,69,Male,Dining
4311,16217.09,2024-12-15,Merchant_85 Education,Debit Card,Merchant_85,6311,Pending,One-time,35,Female,Education
4312,5344.68,2024-11-24,Merchant_89 Insurance,UPI,Merchant_89,7997,Posted,One-time,66,Female,Insurance
4313,19692.15,2025-07-11,Merchant_70 Travel,Debit Card,Merchant_70,5411,Pending,Recurring,50,Male,Travel
4314,8072.78,2025-07-10,Merchant_23 Entertainment,UPI,Merchant_23,4121,Posted,Regular,65,Female,Entertainment
4315,15013.78,2025-07-31,Merchant_87 Rent,Credit Card,Merchant_87,5812,Posted,Regular,49,Female,Rent
4316,17979.87,2025-03-15,Merchant_33 Transport,NEFT,Merchant_33,5411,Pending,Recurring,70,Female,Transport
4317,5217.68,2025-03-01,Merchant_61 Rent,Debit Card,Merchant_61,5411,Posted,Regular,36,Female,Rent
4318,19449.46,2025-04-14,Merchant_14 Entertainment,Auto-Debit,Merchant_14,4121,Posted,Regular,70,Female,Entertainment
4319,5576.33,2025-07-17,Merchant_83 Groceries,Auto-Debit,Merchant_83,4814,Posted,Regular,29,Male,Groceries
4320,2961.23,2024-12-23,Merchant_65 Fuel,NEFT,Merchant_65,5812,Posted,Recurring,37,Male,Fuel
4321,584.52,2025-02-09,Merchant_48 Insurance,NEFT,Merchant_48,5812,Posted,Regular,33,Female,Insurance
4322,16133.04,2025-09-18,Merchant_100 Subscription,UPI,Merchant_100,4121,Pending,Regular,19,Female,Subscription
4323,5210.8,2025-09-26,Merchant_74 Gifts,UPI,Merchant_74,5411,Posted,One-time,48,Male,Gifts
4324,1667.56,2025-06-26,Merchant_35 Subscription,Credit Card,Merchant_35,4814,Posted,Recurring,26,Female,Subscription
4325,14323.35,2025-02-03,Merchant_91 Utilities,NEFT,Merchant_91,5732,Posted,Recurring,32,Female,Utilities
4326,14603.11,2025-01-08,Merchant_72 Medical,Credit Card,Merchant_72,4784,Posted,One-time,32,Female,Medical
4327,13779.02,2025-08-25,Merchant_68 Utilities,Credit Card,Merchant_68,6311,Posted,Regular,22,Male,Utilities
4328,7467.96,2024-12-28,Merchant_92 Medical,Credit Card,Merchant_92,7997,Posted,Recurring,42,Male,Medical
4329,6812.25,2025-09-10,Merchant_44 Rent,Credit Card,Merchant_44,6513,Pending,One-time,31,Male,Rent
4330,19716.65,2025-02-05,Merchant_35 Entertainment,UPI,Merchant_35,5541,Pending,Regular,28,Female,Entertainment
4331,4316.89,2025-08-01,Merchant_10 Health & Fitness,Auto-Debit,Merchant_10,5812,Posted,Recurring,66,Male,Health & Fitness
4332,1450.72,2025-05-22,Merchant_81 Fuel,Credit Card,Merchant_81,4814,Posted,One-time,73,Male,Fuel
4333,9270.74,2025-07-17,Merchant_38 Entertainment,NEFT,Merchant_38,8011,Posted,One-time,35,Female,Entertainment
4334,13918.59,2025-03-28,Merchant_85 Gifts,Auto-Debit,Merchant_85,7832,Posted,Recurring,43,Male,Gifts
4335,12466.63,2025-07-15,Merchant_70 Fuel,UPI,Merchant_70,8011,Posted,One-time,67,Female,Fuel
4336,14018.98,2025-04-13,Merchant_28 Entertainment,Auto-Debit,Merchant_28,6513,Posted,One-time,63,Female,Entertainment
4337,18747.78,2025-01-16,Merchant_28 Transport,NEFT,Merchant_28,5411,Posted,Recurring,20,Male,Transport
4338,15611.86,2025-03-31,Merchant_80 Education,Credit Card,Merchant_80,4121,Pending,One-time,56,Male,Education
4339,13600.92,2025-07-24,Merchant_87 Insurance,Debit Card,Merchant_87,7841,Posted,Regular,71,Male,Insurance
4340,6589.62,2024-11-03,Merchant_22 Transport,Auto-Debit,Merchant_22,4121,Posted,One-time,62,Female,Transport
4341,11041.39,2025-06-14,Merchant_26 Transport,Debit Card,Merchant_26,4121,Posted,One-time,37,Male,Transport
4342,5128.36,2025-02-23,Merchant_71 Dining,Credit Card,Merchant_71,5947,Pending,One-time,68,Female,Dining
4343,6463.91,2025-07-17,Merchant_45 Gifts,Auto-Debit,Merchant_45,4121,Posted,One-time,69,Female,Gifts
4344,19960.92,2024-11-30,Merchant_76 Health & Fitness,UPI,Merchant_76,4814,Pending,Regular,21,Male,Health & Fitness
4345,13428.03,2025-04-16,Merchant_29 Education,NEFT,Merchant_29,8299,Pending,Recurring,44,Female,Education
4346,15000.33,2025-10-03,Merchant_15 Subscription,Debit Card,Merchant_15,7841,Pending,Regular,26,Male,Subscription
4347,5229.76,2025-06-29,Merchant_17 Groceries,Auto-Debit,Merchant_17,4814,Pending,One-time,48,Male,Groceries
4348,14812.32,2025-02-25,Merchant_39 Health & Fitness,NEFT,Merchant_39,8011,Posted,Regular,19,Male,Health & Fitness
4349,17990.33,2024-10-21,Merchant_79 Education,UPI,Merchant_79,5541,Pending,Recurring,39,Female,Education
4350,12515.08,2025-04-19,Merchant_51 Travel,Auto-Debit,Merchant_51,4814,Pending,Regular,38,Female,Travel
4351,5519.42,2025-09-20,Merchant_98 Groceries,Credit Card,Merchant_98,8299,Pending,Recurring,70,Female,Groceries
4352,5413.27,2025-05-01,Merchant_96 Subscription,Credit Card,Merchant_96,8011,Posted,Recurring,39,Female,Subscription
4353,13636.38,2025-01-12,Merchant_50 Rent,Credit Card,Merchant_50,5411,Pending,One-time,70,Male,Rent
4354,156.38,2025-04-23,Merchant_97 Travel,NEFT,Merchant_97,8299,Posted,Recurring,52,Female,Travel
4355,17553.92,2024-10-25,Merchant_98 Transport,Auto-Debit,Merchant_98,5411,Posted,Regular,27,Male,Transport
4356,8620.83,2025-05-23,Merchant_22 Fuel,Credit Card,Merchant_22,7832,Pending,Recurring,73,Female,Fuel
4357,7169.03,2025-02-07,Merchant_97 Medical,Credit Card,Merchant_97,5411,Posted,Recurring,65,Male,Medical
4358,452.55,2025-02-05,Merchant_53 Gifts,UPI,Merchant_53,7841,Posted,Recurring,48,Female,Gifts
4359,17494.3,2025-08-22,Merchant_26 Dining,Credit Card,Merchant_26,4814,Pending,Regular,41,Male,Dining
4360,6415.26,2025-09-06,Merchant_33 Medical,UPI,Merchant_33,8299,Posted,Regular,48,Female,Medical
4361,9413.23,2024-11-05,Merchant_85 Subscription,Auto-Debit,Merchant_85,5947,Posted,Regular,47,Female,Subscription
4362,19603.24,2025-05-30,Merchant_27 Shopping,Debit Card,Merchant_27,4784,Pending,One-time,73,Male,Shopping
4363,5785.98,2025-06-15,Merchant_51 Rent,NEFT,Merchant_51,5732,Posted,Regular,21,Female,Rent
4364,4395.15,2025-09-25,Merchant_64 Insurance,NEFT,Merchant_64,5541,Pending,Recurring,56,Male,Insurance
4365,12656.78,2025-02-18,Merchant_68 Utilities,Auto-Debit,Merchant_68,5732,Posted,Recurring,64,Male,Utilities
4366,14015.34,2025-02-17,Merchant_58 Groceries,Credit Card,Merchant_58,5812,Posted,One-time,70,Male,Groceries
4367,11450.74,2024-12-18,Merchant_49 Groceries,Debit Card,Merchant_49,7841,Pending,Recurring,75,Male,Groceries
4368,8436.38,2025-08-04,Merchant_94 Fuel,UPI,Merchant_94,4814,Posted,Recurring,72,Female,Fuel
4369,9730.04,2025-04-28,Merchant_93 Dining,Debit Card,Merchant_93,4784,Pending,Recurring,74,Male,Dining
4370,13803.1,2025-01-12,Merchant_54 Utilities,Debit Card,Merchant_54,5732,Pending,One-time,27,Female,Utilities
4371,10686.74,2025-01-29,Merchant_98 Medical,Debit Card,Merchant_98,8011,Pending,One-time,48,Male,Medical
4372,5379.93,2025-01-24,Merchant_17 Transport,Auto-Debit,Merchant_17,7997,Pending,Regular,67,Male,Transport
4373,9102.16,2025-02-26,Merchant_83 Groceries,Credit Card,Merchant_83,5732,Pending,Recurring,66,Male,Groceries
4374,12569.44,2024-11-13,Merchant_72 Shopping,Auto-Debit,Merchant_72,5411,Posted,Recurring,21,Female,Shopping
4375,7858.89,2025-10-04,Merchant_52 Gifts,Debit Card,Merchant_52,4121,Posted,Recurring,46,Female,Gifts
4376,9801.31,2025-08-14,Merchant_51 Transport,Auto-Debit,Merchant_51,5411,Posted,Recurring,50,Male,Transport
4377,9525.72,2024-10-23,Merchant_83 Medical,Credit Card,Merchant_83,5541,Posted,Regular,34,Male,Medical
4378,2677.76,2025-09-26,Merchant_86 Subscription,Credit Card,Merchant_86,5947,Pending,One-time,35,Female,Subscription
4379,13544.16,2025-10-01,Merchant_13 Travel,Debit Card,Merchant_13,7841,Posted,One-time,40,Male,Travel
4380,2114.21,2025-04-07,Merchant_45 Transport,Auto-Debit,Merchant_45,7832,Pending,One-time,75,Male,Transport
4381,7622.1,2024-11-14,Merchant_92 Education,UPI,Merchant_92,7997,Posted,One-time,49,Male,Education
4382,14721.83,2025-09-25,Merchant_64 Subscription,Credit Card,Merchant_64,7997,Pending,One-time,25,Male,Subscription
4383,8328.35,2025-07-25,Merchant_37 Medical,Credit Card,Merchant_37,4814,Posted,One-time,48,Male,Medical
4384,18785.93,2025-06-11,Merchant_47 Utilities,Auto-Debit,Merchant_47,7832,Pending,Regular,66,Male,Utilities
4385,12567.91,2025-09-25,Merchant_99 Shopping,UPI,Merchant_99,7997,Pending,Recurring,67,Male,Shopping
4386,4517.11,2024-12-25,Merchant_74 Insurance,Debit Card,Merchant_74,8011,Posted,One-time,33,Male,Insurance
4387,16888.79,2025-06-21,Merchant_76 Dining,Credit Card,Merchant_76,5732,Posted,Recurring,59,Male,Dining
4388,7242.23,2025-01-15,Merchant_54 Education,Credit Card,Merchant_54,7997,Pending,Recurring,43,Male,Education
4389,16243.99,2025-09-08,Merchant_65 Education,NEFT,Merchant_65,7841,Pending,Regular,38,Male,Education
4390,1945.66,2025-08-24,Merchant_29 Gifts,NEFT,Merchant_29,5812,Pending,Recurring,45,Female,Gifts
4391,10827.25,2025-02-18,Merchant_82 Dining,NEFT,Merchant_82,6513,Pending,Regular,30,Female,Dining
4392,19986.25,2025-08-30,Merchant_39 Medical,Auto-Debit,Merchant_39,7832,Pending,Recurring,71,Male,Medical
4393,15094.98,2024-11-11,Merchant_65 Health & Fitness,Credit Card,Merchant_65,4784,Pending,One-time,34,Male,Health & Fitness
4394,19745.29,2025-05-11,Merchant_23 Transport,Debit Card,Merchant_23,5411,Posted,Recurring,60,Female,Transport
4395,19601.68,2025-06-03,Merchant_89 Entertainment,Credit Card,Merchant_89,5541,Pending,Regular,63,Female,Entertainment
4396,9562.72,2025-04-15,Merchant_17 Transport,Debit Card,Merchant_17,6311,Posted,One-time,21,Female,Transport
4397,9835.83,2025-06-12,Merchant_20 Education,NEFT,Merchant_20,4121,Pending,Regular,63,Male,Education
4398,17120.64,2025-01-24,Merchant_80 Gifts,Auto-Debit,Merchant_80,7832,Posted,Regular,53,Female,Gifts
4399,18611.45,2025-06-06,Merchant_93 Medical,Auto-Debit,Merchant_93,6513,Posted,Regular,33,Male,Medical
4400,4994.95,2024-11-06,Merchant_51 Travel,UPI,Merchant_51,6311,Pending,Regular,57,Female,Travel
4401,10884.07,2025-06-26,Merchant_75 Groceries,Auto-Debit,Merchant_75,7832,Posted,Recurring,23,Male,Groceries
4402,17395.02,2025-03-07,Merchant_52 Education,NEFT,Merchant_52,7841,Pending,One-time,72,Female,Education
4403,18402.55,2024-12-08,Merchant_70 Groceries,NEFT,Merchant_70,4121,Pending,Regular,27,Male,Groceries
4404,1036.54,2025-01-14,Merchant_24 Gifts,Auto-Debit,Merchant_24,5812,Posted,One-time,29,Male,Gifts
4405,14979.86,2024-12-30,Merchant_88 Subscription,Auto-Debit,Merchant_88,6513,Pending,Regular,27,Female,Subscription
4406,8810.16,2025-05-24,Merchant_97 Fuel,Auto-Debit,Merchant_97,7841,Pending,Recurring,60,Female,Fuel
4407,3606.91,2025-02-08,Merchant_83 Insurance,Auto-Debit,Merchant_83,7997,Pending,Recurring,22,Male,Insurance
4408,13669.28,2025-07-28,Merchant_28 Transport,Credit Card,Merchant_28,5947,Posted,One-time,49,Male,Transport
4409,11624.21,2025-02-20,Merchant_13 Groceries,Debit Card,Merchant_13,5541,Pending,Recurring,73,Male,Groceries
4410,2759.19,2025-02-08,Merchant_84 Entertainment,Debit Card,Merchant_84,4814,Posted,Recurring,39,Female,Entertainment
4411,14050.66,2025-03-29,Merchant_85 Transport,Auto-Debit,Merchant_85,5812,Pending,Regular,22,Female,Transport
4412,17310.7,2025-04-10,Merchant_78 Utilities,Debit Card,Merchant_78,7997,Pending,Regular,44,Male,Utilities
4413,13915.39,2025-04-29,Merchant_76 Utilities,NEFT,Merchant_76,6311,Pending,Recurring,41,Female,Utilities
4414,9024.98,2025-09-03,Merchant_70 Groceries,UPI,Merchant_70,7841,Posted,One-time,70,Male,Groceries
4415,16552.92,2025-06-13,Merchant_57 Insurance,Auto-Debit,Merchant_57,5947,Posted,One-time,24,Female,Insurance
4416,3733.35,2025-02-19,Merchant_92 Subscription,Credit Card,Merchant_92,5947,Posted,Regular,25,Female,Subscription
4417,5012.57,2025-01-16,Merchant_21 Entertainment,Debit Card,Merchant_21,7832,Posted,Regular,40,Male,Entertainment
4418,1131.23,2025-07-22,Merchant_38 Health & Fitness,UPI,Merchant_38,6513,Posted,Recurring,35,Male,Health & Fitness
4419,18436.19,2025-10-10,Merchant_29 Utilities,Auto-Debit,Merchant_29,7841,Posted,Recurring,37,Male,Utilities
4420,1311.99,2025-02-27,Merchant_39 Medical,NEFT,Merchant_39,4784,Pending,Regular,48,Male,Medical
4421,16602.89,2025-03-06,Merchant_71 Fuel,Auto-Debit,Merchant_71,7841,Posted,One-time,38,Female,Fuel
4422,4030.32,2025-01-06,Merchant_53 Utilities,UPI,Merchant_53,6311,Pending,One-time,45,Female,Utilities
4423,8226.8,2025-07-27,Merchant_82 Entertainment,Auto-Debit,Merchant_82,4784,Pending,Regular,63,Male,Entertainment
4424,4894.35,2025-02-27,Merchant_2 Subscription,UPI,Merchant_2,7832,Posted,Regular,66,Male,Subscription
4425,1231.05,2024-12-10,Merchant_75 Groceries,NEFT,Merchant_75,4814,Posted,One-time,35,Male,Groceries
4426,9186.17,2025-07-13,Merchant_29 Medical,NEFT,Merchant_29,5411,Posted,One-time,47,Female,Medical
4427,18131.35,2024-10-24,Merchant_16 Gifts,Credit Card,Merchant_16,4784,Posted,Regular,44,Male,Gifts
4428,2131.43,2024-11-19,Merchant_68 Health & Fitness,Credit Card,Merchant_68,4121,Posted,Recurring,29,Female,Health & Fitness
4429,18250.39,2025-08-23,Merchant_89 Groceries,NEFT,Merchant_89,4784,Posted,Regular,68,Male,Groceries
4430,13747.58,2025-07-29,Merchant_63 Fuel,NEFT,Merchant_63,4121,Pending,Recurring,30,Female,Fuel
4431,18301.24,2025-03-21,Merchant_28 Health & Fitness,UPI,Merchant_28,4121,Pending,Regular,22,Male,Health & Fitness
4432,19036.25,2025-02-15,Merchant_34 Subscription,UPI,Merchant_34,5947,Pending,One-time,20,Male,Subscription
4433,3721.16,2025-08-24,Merchant_76 Utilities,Debit Card,Merchant_76,5947,Posted,Recurring,72,Female,Utilities
4434,7531.87,2024-12-01,Merchant_93 Groceries,NEFT,Merchant_93,5541,Pending,One-time,65,Male,Groceries
4435,5764.46,2025-08-25,Merchant_70 Dining,Debit Card,Merchant_70,5411,Posted,One-time,46,Female,Dining
4436,5447.9,2025-09-29,Merchant_46 Groceries,NEFT,Merchant_46,7832,Pending,Regular,28,Male,Groceries
4437,2590.57,2025-08-30,Merchant_55 Health & Fitness,UPI,Merchant_55,7841,Posted,Regular,44,Male,Health & Fitness
4438,8385.65,2025-03-24,Merchant_87 Entertainment,Credit Card,Merchant_87,4784,Posted,Recurring,32,Female,Entertainment
4439,3580.14,2025-05-17,Merchant_60 Travel,Auto-Debit,Merchant_60,7841,Pending,Regular,35,Male,Travel
4440,10813.03,2024-12-13,Merchant_64 Subscription,NEFT,Merchant_64,5732,Pending,Regular,30,Male,Subscription
4441,3527.49,2025-06-03,Merchant_44 Transport,UPI,Merchant_44,7832,Pending,Recurring,49,Female,Transport
4442,17066.02,2025-04-03,Merchant_42 Medical,UPI,Merchant_42,5541,Pending,Regular,33,Female,Medical
4443,18642.67,2025-08-15,Merchant_79 Health & Fitness,NEFT,Merchant_79,7997,Posted,One-time,37,Female,Health & Fitness
4444,591.59,2024-11-28,Merchant_72 Education,NEFT,Merchant_72,5541,Pending,Regular,18,Female,Education
4445,19242.14,2025-09-01,Merchant_82 Fuel,UPI,Merchant_82,5812,Pending,Regular,20,Female,Fuel
4446,6412.82,2025-07-26,Merchant_3 Gifts,UPI,Merchant_3,6311,Pending,Regular,47,Female,Gifts
4447,4905.59,2025-01-29,Merchant_42 Education,Debit Card,Merchant_42,8011,Posted,One-time,20,Male,Education
4448,17863.55,2025-05-18,Merchant_67 Entertainment,Auto-Debit,Merchant_67,5411,Posted,One-time,27,Male,Entertainment
4449,9719.17,2024-12-02,Merchant_74 Health & Fitness,Credit Card,Merchant_74,4121,Posted,One-time,45,Male,Health & Fitness
4450,13994.24,2025-09-15,Merchant_45 Fuel,Auto-Debit,Merchant_45,6513,Posted,Recurring,70,Male,Fuel
4451,19559.59,2025-10-09,Merchant_45 Entertainment,UPI,Merchant_45,4784,Pending,Regular,41,Female,Entertainment
4452,8176.79,2025-10-04,Merchant_6 Entertainment,NEFT,Merchant_6,8299,Posted,One-time,23,Male,Entertainment
4453,4808.15,2025-09-23,Merchant_13 Health & Fitness,Debit Card,Merchant_13,5947,Pending,Recurring,69,Male,Health & Fitness
4454,2781.98,2025-07-22,Merchant_9 Education,Credit Card,Merchant_9,5812,Pending,Recurring,32,Male,Education
4455,13686.56,2025-09-05,Merchant_77 Gifts,Credit Card,Merchant_77,5411,Pending,Regular,41,Male,Gifts
4456,11273.94,2024-10-27,Merchant_27 Fuel,UPI,Merchant_27,5732,Pending,One-time,59,Female,Fuel
4457,12923.57,2025-08-09,Merchant_23 Utilities,NEFT,Merchant_23,7997,Posted,Recurring,28,Female,Utilities
4458,15688.8,2025-03-11,Merchant_62 Utilities,Debit Card,Merchant_62,4784,Posted,Regular,70,Male,Utilities
4459,17617.18,2024-12-29,Merchant_94 Dining,Credit Card,Merchant_94,5732,Posted,Regular,55,Male,Dining
4460,7685.99,2025-01-14,Merchant_95 Utilities,UPI,Merchant_95,4784,Pending,Recurring,65,Female,Utilities
4461,7361.78,2025-07-09,Merchant_10 Travel,UPI,Merchant_10,4121,Posted,Recurring,55,Male,Travel
4462,16473.43,2025-06-15,Merchant_59 Utilities,NEFT,Merchant_59,5947,Pending,Recurring,33,Male,Utilities
4463,3325.28,2025-01-20,Merchant_23 Fuel,Credit Card,Merchant_23,6513,Pending,Recurring,35,Female,Fuel
4464,17031.16,2025-01-03,Merchant_44 Rent,Auto-Debit,Merchant_44,4814,Posted,Regular,40,Female,Rent
4465,14979.92,2025-02-28,Merchant_82 Fuel,Debit Card,Merchant_82,6513,Posted,One-time,69,Female,Fuel
4466,19007.76,2025-09-12,Merchant_63 Groceries,Auto-Debit,Merchant_63,5732,Pending,Regular,49,Female,Groceries
4467,4083.24,2025-04-27,Merchant_26 Entertainment,Debit Card,Merchant_26,4814,Pending,Regular,29,Male,Entertainment
4468,17739.34,2025-08-05,Merchant_41 Fuel,Auto-Debit,Merchant_41,6513,Pending,One-time,74,Male,Fuel
4469,2589.99,2025-02-18,Merchant_20 Utilities,Debit Card,Merchant_20,5411,Pending,Regular,20,Female,Utilities
4470,19579.37,2025-05-12,Merchant_28 Fuel,UPI,Merchant_28,6513,Pending,One-time,66,Male,Fuel
4471,18635.53,2024-11-12,Merchant_58 Fuel,Credit Card,Merchant_58,4784,Posted,One-time,49,Male,Fuel
4472,3237.33,2025-10-13,Merchant_10 Travel,Auto-Debit,Merchant_10,7997,Posted,Recurring,37,Female,Travel
4473,60.49,2025-10-16,Merchant_1 Rent,Debit Card,Merchant_1,5541,Posted,Recurring,63,Male,Rent
4474,457.23,2025-10-13,Merchant_33 Gifts,Auto-Debit,Merchant_33,5411,Posted,Recurring,23,Male,Gifts
4475,12557.63,2024-11-04,Merchant_35 Entertainment,UPI,Merchant_35,6513,Posted,One-time,18,Male,Entertainment
4476,13166.62,2024-11-10,Merchant_93 Travel,Auto-Debit,Merchant_93,6513,Pending,Recurring,64,Female,Travel
4477,1106.86,2025-01-19,Merchant_62 Dining,Debit Card,Merchant_62,5411,Pending,One-time,52,Female,Dining
4478,3304.43,2025-10-14,Merchant_94 Shopping,Credit Card,Merchant_94,7841,Posted,One-time,73,Male,Shopping
4479,19217.71,2025-05-04,Merchant_24 Groceries,Auto-Debit,Merchant_24,5541,Pending,Recurring,70,Female,Groceries
4480,11312.39,2025-07-29,Merchant_54 Gifts,Debit Card,Merchant_54,7832,Posted,One-time,51,Male,Gifts
4481,16845.86,2025-08-15,Merchant_78 Dining,NEFT,Merchant_78,4121,Posted,Recurring,69,Female,Dining
4482,19533.06,2025-05-07,Merchant_24 Health & Fitness,Auto-Debit,Merchant_24,4784,Pending,Regular,37,Male,Health & Fitness
4483,3757.54,2024-12-18,Merchant_75 Travel,UPI,Merchant_75,7841,Posted,Recurring,38,Male,Travel
4484,11379.39,2024-10-22,Merchant_56 Medical,Auto-Debit,Merchant_56,5541,Pending,Regular,38,Female,Medical
4485,16736.47,2025-06-04,Merchant_59 Rent,NEFT,Merchant_59,4121,Posted,Recurring,47,Female,Rent
4486,1332.72,2025-08-19,Merchant_74 Subscription,Auto-Debit,Merchant_74,5812,Pending,Regular,51,Female,Subscription
4487,289.39,2025-09-30,Merchant_6 Transport,UPI,Merchant_6,6513,Posted,Regular,21,Male,Transport
4488,7194.64,2025-05-28,Merchant_79 Health & Fitness,UPI,Merchant_79,4814,Posted,Recurring,33,Male,Health & Fitness
4489,9054.34,2025-04-18,Merchant_35 Dining,Credit Card,Merchant_35,5732,Pending,One-time,43,Male,Dining
4490,11327.31,2025-02-24,Merchant_9 Transport,Debit Card,Merchant_9,7841,Pending,Recurring,27,Male,Transport
4491,3026.72,2024-12-01,Merchant_39 Utilities,Credit Card,Merchant_39,4814,Posted,Regular,54,Male,Utilities
4492,19384.21,2025-07-26,Merchant_42 Rent,NEFT,Merchant_42,5541,Posted,Recurring,67,Female,Rent
4493,9266.97,2025-06-08,Merchant_79 Fuel,UPI,Merchant_79,4784,Pending,Recurring,30,Female,Fuel
4494,2557.48,2024-11-14,Merchant_6 Rent,Auto-Debit,Merchant_6,5411,Pending,One-time,68,Male,Rent
4495,9994.2,2025-01-10,Merchant_97 Shopping,Debit Card,Merchant_97,5411,Pending,Regular,26,Female,Shopping
4496,16589.4,2024-11-09,Merchant_83 Dining,Credit Card,Merchant_83,5411,Pending,Recurring,41,Male,Dining
4497,333.06,2024-11-13,Merchant_45 Rent,NEFT,Merchant_45,4814,Posted,Regular,26,Female,Rent
4498,3481.26,2025-07-19,Merchant_60 Dining,Credit Card,Merchant_60,7832,Posted,Recurring,62,Female,Dining
4499,16752.21,2025-03-03,Merchant_63 Health & Fitness,Auto-Debit,Merchant_63,5411,Posted,Recurring,36,Male,Health & Fitness
4500,9089.51,2025-09-04,Merchant_84 Dining,Auto-Debit,Merchant_84,7841,Posted,Regular,25,Male,Dining
